phrase,total_occurrences,bias_score,p_dem,p_rep,n_dem,n_rep
wall,89,-0.7856595099701865,0.0019617001401214386,0.00023547141377036827,84,5
negative,89,0.13308857551554887,0.0012610929472209249,0.001648299896392578,54,35
next relief,88,-0.41406196547864377,0.0017048108360579169,0.0007064142413111048,73,15
bright,88,-0.3105613563360892,0.0016113965436711816,0.0008476970895733258,69,18
enhanced,88,-0.3810931323307293,0.001681457262961233,0.0007535085240651785,72,16
urgent need,88,-0.6224784877979969,0.0018215787015413358,0.0004238485447866629,78,9
commonwealth,88,0.07077438593639619,0.0013078000934142924,0.001507017048130357,56,32
pleased see,88,0.27513692894221353,0.0010976179355441382,0.0019308655929170199,47,41
dhs,88,-0.1960346219560278,0.0015413358243811302,0.0010360742205896205,66,22
sus,88,-0.22544401175245424,0.001564689397477814,0.0009889799378355467,67,21
decisive,88,0.6241475311592058,0.0006539000467071462,0.0028256569652444193,28,60
aquí https,88,0.5584023957824248,0.0007473143390938813,0.0026372798342281247,32,56
chicago,88,-0.9104073515350221,0.0020084072863148063,9.418856550814731e-05,86,2
telephone town hall coronavirus,88,-0.5169823239444563,0.0017748715553479683,0.0005651313930488839,76,12
coronavirus aid relief,88,0.5584023957824248,0.0007473143390938813,0.0026372798342281247,32,56
requiring,88,-0.2859343334828321,0.0016113965436711816,0.0008947913723273994,69,19
postal service,88,-0.7284054762893921,0.0017982251284446521,0.00028256569652444194,77,6
easier,88,-0.1960346219560278,0.0015413358243811302,0.0010360742205896205,66,22
kind,88,-0.01341763860751471,0.00135450723960766,0.0013186399171140623,58,28
loans small,88,0.118825013948041,0.0012610929472209249,0.0016012056136385042,54,34
give update,88,0.18798443654457697,0.0011910322279308735,0.0017424884619007253,51,37
important step,88,-0.1109697447349561,0.001471275105091079,0.0011773570688518413,63,25
https sen,88,0.7454292599297455,0.00046707146193367583,0.0032024112272770085,20,68
https sen gov,88,0.7454292599297455,0.00046707146193367583,0.0032024112272770085,20,68
highlights,88,-0.0836223798556935,0.0014479215319943952,0.001224451351605915,62,26
halls,88,0.04613599878317791,0.0013311536665109763,0.0014599227653762834,57,31
hall discuss,87,-0.37509976130255657,0.0016581036898645493,0.0007535085240651785,71,16
increase testing,87,-0.40833144493143714,0.001681457262961233,0.0007064142413111048,72,15
avoid touching eyes,87,-0.6608394066273738,0.0018449322746380197,0.00037675426203258924,79,8
related covid,87,0.15157587707098485,0.0012143858010275571,0.001648299896392578,52,35
people color,87,-0.8656357668677005,0.0019617001401214386,0.00014128284826222097,84,3
transparent,87,0.15157587707098485,0.0012143858010275571,0.001648299896392578,52,35
relief need,87,-0.04851492482038375,0.0014012143858010276,0.0012715456343599886,60,27
surrounding,87,0.27366368675368935,0.0010742643624474545,0.0018837713101629461,46,40
universal,87,-0.2723737600938711,0.001564689397477814,0.0008947913723273994,67,19
underlying,87,-0.13108105023120611,0.001471275105091079,0.0011302627860977678,63,24
please stay,87,-0.40833144493143714,0.001681457262961233,0.0007064142413111048,72,15
hosting facebook,87,-0.4768174077151246,0.0017281644091546007,0.0006122256758029575,74,13
health pandemic,87,-0.43666577707947263,0.001681457262961233,0.0006593199585570312,72,14
initiative,87,0.32676840243900684,0.0010275572162540868,0.002025054158425167,44,43
servicemembers,87,-0.1596169697879886,0.0014946286781877627,0.001083168503343694,64,23
apart,87,-0.1232102544676451,0.0014479215319943952,0.0011302627860977678,62,24
moratorium,87,-1.0,0.00203176085941149,0.0,87,0
growth,87,0.49950670577103745,0.0008173750583839327,0.00244890270321183,35,52
attempts,87,0.1747357736123399,0.0011910322279308735,0.0016953941791466515,51,36
access affordable,87,-0.6224784877979969,0.0018215787015413358,0.0004238485447866629,78,9
appreciated,87,0.32676840243900684,0.0010275572162540868,0.002025054158425167,44,43
remove,87,-0.04851492482038375,0.0014012143858010276,0.0012715456343599886,60,27
fighting covid,87,0.029765068310314693,0.0013311536665109763,0.0014128284826222096,57,30
support state,87,-0.30395110427187416,0.001588042970574498,0.0008476970895733258,68,18
hall answer,87,-0.3689891779875662,0.0016347501167678655,0.0007535085240651785,70,16
amp continue,87,0.004127192571053433,0.00135450723960766,0.001365734199868136,58,29
tribal communities,87,-0.2792178222558485,0.001588042970574498,0.0008947913723273994,68,19
est,87,0.36721244476231835,0.0009808500700607193,0.0021192427239333147,42,45
need access,87,-0.5071447891668538,0.0017281644091546007,0.0005651313930488839,74,12
covid19 economic,86,0.012822384567137479,0.0013311536665109763,0.001365734199868136,57,29
online https,86,0.2951109307858289,0.0010509107893507707,0.0019308655929170199,45,41
failing,86,-0.5806039616373097,0.0017748715553479683,0.00047094282754073653,76,10
affect,86,-0.1811964801635451,0.0014946286781877627,0.0010360742205896205,64,22
spreads,86,-0.004722537436215889,0.0013311536665109763,0.0013186399171140623,57,28
anthony fauci,86,-0.01341763860751471,0.00135450723960766,0.0013186399171140623,58,28
forum,86,-0.5071447891668538,0.0017281644091546007,0.0005651313930488839,74,12
content,86,0.41694940552673215,0.0009107893507706679,0.0022134312894414618,39,47
town hall tomorrow,86,-0.21101327963569844,0.0015179822512844466,0.0009889799378355467,65,21
comments,86,-0.30395110427187416,0.001588042970574498,0.0008476970895733258,68,18
new covid,86,-0.3361500643385622,0.0016113965436711816,0.0008006028068192521,69,17
column,86,0.9282837846509602,0.00014012143858010276,0.0037675426203258922,6,80
wish list,86,0.8904285993591048,0.00021018215787015413,0.0036262597720636714,9,77
success,86,0.19405759752376653,0.001144325081737506,0.0016953941791466515,49,36
agreed,86,0.021669483200350198,0.0013078000934142924,0.001365734199868136,56,29
testing paid,86,-0.3361500643385622,0.0016113965436711816,0.0008006028068192521,69,17
resources amp,86,-0.3689891779875662,0.0016347501167678655,0.0007535085240651785,70,16
continue fighting,86,-0.2723737600938711,0.001564689397477814,0.0008947913723273994,67,19
earlier week,86,0.16104761557990016,0.0011910322279308735,0.001648299896392578,51,35
live telephone,86,0.012822384567137479,0.0013311536665109763,0.001365734199868136,57,29
saved,86,0.43845431952992603,0.0008640822045773004,0.0022134312894414618,37,47
divide,86,-0.2972128685652387,0.001564689397477814,0.0008476970895733258,67,18
refuses,86,-0.5020742062926796,0.0017048108360579169,0.0005651313930488839,73,12
senschumer,86,0.31572064412320383,0.0010042036431574032,0.0019308655929170199,43,41
mission,86,0.31621934939928337,0.0010275572162540868,0.0019779598756710934,44,42
related covid 19,86,0.1373849240326744,0.0012143858010275571,0.0016012056136385042,52,34
knew,86,-0.01341763860751471,0.00135450723960766,0.0013186399171140623,58,28
summer,86,0.11711603008999766,0.0011910322279308735,0.001507017048130357,51,32
anniversary,86,-0.7314198618838244,0.0018215787015413358,0.00028256569652444194,78,6
avoid touching eyes nose,86,-0.657236398420662,0.0018215787015413358,0.00037675426203258924,78,8
federal agencies,86,0.06394046383386305,0.0012844465203176085,0.0014599227653762834,55,31
cannot allow,85,-0.0699682720609955,0.00135450723960766,0.0011773570688518413,58,25
faqs,85,0.021669483200350198,0.0013078000934142924,0.001365734199868136,56,29
third coronavirus,85,-0.362757909951606,0.0016113965436711816,0.0007535085240651785,69,16
stimulus checks,85,-0.32304109795416946,0.001564689397477814,0.0008006028068192521,67,17
localities,85,-0.2341981838586075,0.0015179822512844466,0.0009418856550814731,65,20
relief economic,85,0.6248996525212979,0.0006305464736104624,0.002731468399736272,27,58
utm_source,85,0.42762088250399377,0.0008874357776739841,0.0022134312894414618,38,47
920,85,-0.5020742062926796,0.0017048108360579169,0.0005651313930488839,73,12
operate,85,0.021669483200350198,0.0013078000934142924,0.001365734199868136,56,29
next steps,85,0.17067645680362448,0.0011676786548341896,0.001648299896392578,50,35
redcross,85,0.4846456024048347,0.0008173750583839327,0.0023547141377036826,35,50
week joined,85,0.07307191106426048,0.0012610929472209249,0.0014599227653762834,54,31
next covid19 relief package,85,-0.6935161289003228,0.0018215787015413358,0.0003296599792785156,78,7
put food,85,-0.5387438697648183,0.0017281644091546007,0.0005180371102948102,74,11
university,85,0.23966633627385475,0.0010976179355441382,0.0017895827446547988,47,38
pandemic https www,85,0.1075295585853263,0.0012143858010275571,0.001507017048130357,52,32
fbclid,85,0.23966633627385475,0.0010976179355441382,0.0017895827446547988,47,38
allocated,85,0.17067645680362448,0.0011676786548341896,0.001648299896392578,50,35
federal level,85,0.3679150418525024,0.0009574964969640355,0.002072148441179241,41,44
ny12 coronavirus update,85,-1.0,0.0019850537132181222,0.0,85,0
ny12 coronavirus,85,-1.0,0.0019850537132181222,0.0,85,0
depression,85,-0.5761969565755288,0.0017515179822512844,0.00047094282754073653,75,10
carolinians,85,0.8218568651468048,0.0003269500233535731,0.0033436940755392297,14,71
telling,85,-0.3499187303527188,0.001564689397477814,0.0007535085240651785,67,16
dr anthony,85,-0.11519556564615568,0.0014245679588977113,0.0011302627860977678,61,24
council,85,-0.3564023462305875,0.001588042970574498,0.0007535085240651785,68,16
provide updates,85,-0.11519556564615568,0.0014245679588977113,0.0011302627860977678,61,24
washington state,85,-0.7761420311372738,0.0018682858477347033,0.00023547141377036827,80,5
ongoing coronavirus,85,0.13226233716907973,0.0011910322279308735,0.0015541113308844307,51,33
concerning,85,-0.2341981838586075,0.0015179822512844466,0.0009418856550814731,65,20
md,85,-0.8188695846204119,0.0018916394208313872,0.00018837713101629462,81,4
face covid19,85,-0.5020742062926796,0.0017048108360579169,0.0005651313930488839,73,12
proud see,85,0.21705103603818138,0.001120971508640822,0.0017424884619007253,48,37
diagnostic,85,0.3679150418525024,0.0009574964969640355,0.002072148441179241,41,44
make appointment,85,-0.39652742544675573,0.0016347501167678655,0.0007064142413111048,70,15
gov covid 19,85,0.30533444167029755,0.0010275572162540868,0.0019308655929170199,44,41
proactive,85,0.17067645680362448,0.0011676786548341896,0.001648299896392578,50,35
inequalities,85,-0.9073191267392544,0.0019383465670247547,9.418856550814731e-05,83,2
recommends,85,-0.05895121392520939,0.0013778608127043438,0.001224451351605915,59,26
fighting covid 19,84,0.030672504305604614,0.0012844465203176085,0.001365734199868136,55,29
hero,84,-0.050429614668820545,0.00135450723960766,0.001224451351605915,58,26
hardships,84,0.13226233716907973,0.0011910322279308735,0.0015541113308844307,51,33
www sba,84,0.3988252742442358,0.0009107893507706679,0.0021192427239333147,39,45
coronavirus 2019 ncov index html,84,0.030672504305604614,0.0012844465203176085,0.001365734199868136,55,29
help save lives,84,-0.46067237198162647,0.0016581036898645493,0.0006122256758029575,71,13
goal,84,0.18046634209815346,0.001144325081737506,0.001648299896392578,49,35
line workers,84,-0.107033001407643,0.0014012143858010276,0.0011302627860977678,60,24
caution,84,0.26005056743163135,0.0010509107893507707,0.0017895827446547988,45,38
commission,84,0.13226233716907973,0.0011910322279308735,0.0015541113308844307,51,33
respond covid,84,-0.107033001407643,0.0014012143858010276,0.0011302627860977678,60,24
interests,84,-0.25828816796502857,0.0015179822512844466,0.0008947913723273994,65,19
help flattenthecurve,84,-0.13613849010628323,0.0014245679588977113,0.001083168503343694,61,23
underserved communities,84,-0.7314198618838244,0.0018215787015413358,0.00028256569652444194,78,6
crisis https,84,-0.19603462195602794,0.001471275105091079,0.0009889799378355467,63,21
senate floor,84,0.13226233716907973,0.0011910322279308735,0.0015541113308844307,51,33
ncov index html,84,0.030672504305604614,0.0012844465203176085,0.001365734199868136,55,29
democrat,84,0.761737875007948,0.00042036431574030825,0.0031082226617688614,18,66
senate gov news,84,-0.7314198618838244,0.0018215787015413358,0.00028256569652444194,78,6
lawsuit,84,-0.8168128342245988,0.0018682858477347033,0.00018837713101629462,80,4
walk,84,-0.29034289597109664,0.0015413358243811302,0.0008476970895733258,66,18
contracting,84,0.030672504305604614,0.0012844465203176085,0.001365734199868136,55,29
trusted,84,0.18046634209815346,0.001144325081737506,0.001648299896392578,49,35
10am,84,0.14197740386946617,0.0011676786548341896,0.0015541113308844307,50,33
coronavirus patients,84,0.294097380676787,0.0010275572162540868,0.0018837713101629461,44,40
nuestra,84,-0.16580032835255215,0.0014479215319943952,0.0010360742205896205,62,22
people safe,84,-0.2510388685032745,0.0014946286781877627,0.0008947913723273994,64,19
coordinate,84,-0.3564023462305875,0.001588042970574498,0.0007535085240651785,68,16
hit hardest,84,-0.5289489106281015,0.001681457262961233,0.0005180371102948102,72,11
talk coronavirus,84,0.4956569363972062,0.000794021485287249,0.0023547141377036826,34,50
make ends,84,-0.3433031529346811,0.0015413358243811302,0.0007535085240651785,66,16
2019 ncov index html,84,0.030672504305604614,0.0012844465203176085,0.001365734199868136,55,29
help provide,84,0.33699690885815087,0.0009808500700607193,0.0019779598756710934,42,42
make ends meet,84,-0.3433031529346811,0.0015413358243811302,0.0007535085240651785,66,16
town hall answer,84,-0.4550669590414284,0.0016347501167678655,0.0006122256758029575,70,13
supply chains,84,0.5854529591509066,0.00067725361980383,0.002590185551474051,29,55
covid19 read,84,0.5323757246755821,0.0007473143390938813,0.00244890270321183,32,52
causing,84,0.03983560652750611,0.0012610929472209249,0.001365734199868136,54,29
amp need,84,-0.29034289597109664,0.0015413358243811302,0.0008476970895733258,66,18
discuss federal,84,0.3369969088581509,0.0009574964969640355,0.0019308655929170199,41,41
http my2020census gov,84,-0.9525603769466919,0.0019383465670247547,4.7094282754073654e-05,83,1
http my2020census,84,-0.9525603769466919,0.0019383465670247547,4.7094282754073654e-05,83,1
grow,84,0.24757566332135109,0.0010509107893507707,0.0017424884619007253,45,37
passed house,84,0.030672504305604614,0.0012844465203176085,0.001365734199868136,55,29
allies,84,-0.03291487580046072,0.0013078000934142924,0.001224451351605915,56,26
35,84,0.2497753390651954,0.0010742643624474545,0.0017895827446547988,46,38
moving forward,83,0.20054568073511497,0.0010976179355441382,0.001648299896392578,47,35
public health economic,83,-0.3779110479627386,0.001564689397477814,0.0007064142413111048,67,15
taking advantage,83,0.013135713169091179,0.0012844465203176085,0.0013186399171140623,55,28
resilient,83,0.3478951853757035,0.0009341429238673517,0.0019308655929170199,40,41
explain,83,0.0660572065915298,0.001237739374124241,0.0014128284826222096,53,30
access quality,83,-0.6060910841541046,0.0017281644091546007,0.0004238485447866629,74,9
contributions,83,-0.3433031529346811,0.0015413358243811302,0.0007535085240651785,66,16
panel,83,-0.2510388685032745,0.0014946286781877627,0.0008947913723273994,64,19
tape,83,0.48799916032418295,0.000794021485287249,0.0023076198549496093,34,49
represent,83,-0.18832997552046102,0.0014479215319943952,0.0009889799378355467,62,21
wages,83,-0.38109313233072933,0.001471275105091079,0.0006593199585570312,63,14
yet another,83,0.11711603008999766,0.0011910322279308735,0.001507017048130357,51,32
relief packages,83,-0.18832997552046102,0.0014479215319943952,0.0009889799378355467,62,21
web,83,-0.18832997552046102,0.0014479215319943952,0.0009889799378355467,62,21
